Log file open, 02/03/23 20:05:18
[2023.02.04-01.05.22:006][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.02.04-01.05.22:006][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.02.04-01.05.22:006][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.02.04-01.05.22:006][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.02.04-01.05.22:006][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.02.04-01.05.22:306][  0]LogNetVersion: DeskbotAssembly 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 36394895)
[2023.02.04-01.05.22:446][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.02.04-01.05.23:005][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.02.04-01.05.23:005][  0]LogUObjectAllocator: 5786176 out of 0 bytes used by permanent object pool.
[2023.02.04-01.05.23:005][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.02.04-01.05.23:034][  0]LogSlate: Border
[2023.02.04-01.05.23:034][  0]LogSlate: BreadcrumbButton
[2023.02.04-01.05.23:034][  0]LogSlate: Brushes.Title
[2023.02.04-01.05.23:034][  0]LogSlate: Default
[2023.02.04-01.05.23:034][  0]LogSlate: Icons.Save
[2023.02.04-01.05.23:034][  0]LogSlate: Icons.Toolbar.Settings
[2023.02.04-01.05.23:034][  0]LogSlate: ListView
[2023.02.04-01.05.23:034][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.02.04-01.05.23:034][  0]LogSlate: SoftwareCursor_Grab
[2023.02.04-01.05.23:034][  0]LogSlate: TableView.DarkRow
[2023.02.04-01.05.23:034][  0]LogSlate: TableView.Row
[2023.02.04-01.05.23:034][  0]LogSlate: TreeView
[2023.02.04-01.05.23:212][  0]LogTurnkeySupport: Turnkey Device: Win64@DEATHSTAR: (Name=DEATHSTAR, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.04-01.05.23:477][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.02.04-01.05.23:493][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.02.04-01.05.23:791][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.02.04-01.05.23:795][  0]LogUdpMessaging: Display: Added local interface '192.168.19.1' to multicast group '230.0.0.1:6666'
[2023.02.04-01.05.23:795][  0]LogUdpMessaging: Display: Added local interface '192.168.65.1' to multicast group '230.0.0.1:6666'
[2023.02.04-01.05.23:795][  0]LogUdpMessaging: Display: Added local interface '192.168.0.28' to multicast group '230.0.0.1:6666'
[2023.02.04-01.05.23:801][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.02.04-01.05.23:974][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: C5AAF75D44E56920135A2D872E8DFA8C | Instance: AD140593434BD7C4ECE643AD03119318 (DEATHSTAR-37464).
[2023.02.04-01.05.24:005][  0]LogPython: Using Python 3.9.7
[2023.02.04-01.05.24:766][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.02.04-01.05.24:771][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.04-01.05.24:771][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.04-01.05.24:923][  0]SourceControl: Source control is disabled
[2023.02.04-01.05.24:926][  0]SourceControl: Source control is disabled
[2023.02.04-01.05.24:931][  0]LogUProjectInfo: Found projects:
[2023.02.04-01.05.25:000][  0]SourceControl: Source control is disabled
[2023.02.04-01.05.25:789][  0]LogOpenImageDenoise: OIDN starting up
[2023.02.04-01.05.25:976][  0]LogCollectionManager: Loaded 0 collections in 0.004223 seconds
[2023.02.04-01.05.25:981][  0]LogFileCache: Scanning file cache for directory 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly/DeskbotAssembly/Saved/Collections/' took 0.00s
[2023.02.04-01.05.25:987][  0]LogFileCache: Scanning file cache for directory 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly/DeskbotAssembly/Content/Developers/dmarc/Collections/' took 0.00s
[2023.02.04-01.05.25:999][  0]LogFileCache: Scanning file cache for directory 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly/DeskbotAssembly/Content/Collections/' took 0.01s
[2023.02.04-01.05.26:562][  0]LogEngine: Initializing Engine...
[2023.02.04-01.05.26:575][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.02.04-01.05.26:579][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.02.04-01.05.26:582][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2023.02.04-01.05.26:588][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2023.02.04-01.05.26:594][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2023.02.04-01.05.26:600][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2023.02.04-01.05.26:607][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2023.02.04-01.05.26:613][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2023.02.04-01.05.26:785][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.02.04-01.05.26:808][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-01.05.26:835][  0]LogAIModule: Creating AISystem for world Untitled
[2023.02.04-01.05.26:837][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.02.04-01.05.26:837][  0]LogInit: Texture streaming: Enabled
[2023.02.04-01.05.26:865][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.04-01.05.26:877][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.04-01.05.26:892][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.04-01.05.26:893][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.04-01.05.26:894][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.04-01.05.26:895][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.04-01.05.26:895][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.04-01.05.26:895][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.04-01.05.26:895][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.04-01.05.26:895][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.04-01.05.26:895][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.04-01.05.26:895][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-01.05.26:895][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-01.05.26:895][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-01.05.26:895][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-01.05.26:895][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.04-01.05.26:895][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-01.05.26:895][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.04-01.05.26:895][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-01.05.26:896][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-01.05.26:896][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-01.05.26:896][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-01.05.26:904][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-01.05.27:227][  0]LogAudioMixer: Display: Using Audio Hardware Device Headphones (JLab GO Air Pop)
[2023.02.04-01.05.27:229][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-01.05.27:233][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-01.05.27:233][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-01.05.27:235][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.04-01.05.27:235][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.04-01.05.27:238][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.04-01.05.27:238][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.04-01.05.27:238][  0]LogInit: FAudioDevice initialized.
[2023.02.04-01.05.27:238][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.04-01.05.27:254][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.04-01.05.27:259][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.04-01.05.27:259][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.02.04-01.05.27:260][  0]LogLiveCoding: Display: First instance in process group "UE_DeskbotAssembly_0xcf541a75", spawning console
[2023.02.04-01.05.27:264][  0]LogLiveCoding: Display: Waiting for server
[2023.02.04-01.05.27:582][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.04-01.05.27:588][  0]LogInit: Transaction tracking system initialized
[2023.02.04-01.05.27:609][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.04-01.05.27:613][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.003644 seconds (Found 115 uncontrolled assets)
[2023.02.04-01.05.27:634][  0]BlueprintLog: New page: Editor Load
[2023.02.04-01.05.27:749][  0]LocalizationService: Localization service is disabled
[2023.02.04-01.05.27:769][  0]TimingProfiler: Initialize
[2023.02.04-01.05.27:769][  0]TimingProfiler: OnSessionChanged
[2023.02.04-01.05.27:769][  0]LoadingProfiler: Initialize
[2023.02.04-01.05.27:769][  0]LoadingProfiler: OnSessionChanged
[2023.02.04-01.05.27:769][  0]NetworkingProfiler: Initialize
[2023.02.04-01.05.27:769][  0]NetworkingProfiler: OnSessionChanged
[2023.02.04-01.05.27:769][  0]MemoryProfiler: Initialize
[2023.02.04-01.05.27:769][  0]MemoryProfiler: OnSessionChanged
[2023.02.04-01.05.27:981][  0]LogFileCache: Scanning file cache for directory 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly/DeskbotAssembly/Content/' took 0.01s
[2023.02.04-01.05.28:048][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.04-01.05.28:204][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.04-01.05.28:231][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.04-01.05.28:235][  0]SourceControl: Source control is disabled
[2023.02.04-01.05.28:235][  0]LogUnrealEdMisc: Loading editor; pre map load, took 10.513
[2023.02.04-01.05.28:235][  0]Cmd: MAP LOAD FILE="../../../../../../Users/dmarc/Documents/Unreal Projects/DeskbotAssembly/DeskbotAssembly/Content/FirstPerson/Maps/FirstPersonMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.04-01.05.28:235][  0]LightingResults: New page: Lighting Build
[2023.02.04-01.05.28:238][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.02.04-01.05.28:238][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-01.05.28:239][  0]MapCheck: New page: Map Check
[2023.02.04-01.05.28:239][  0]LightingResults: New page: Lighting Build
[2023.02.04-01.05.28:244][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.04-01.05.28:248][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2023.02.04-01.05.28:491][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'FirstPersonMap'.
[2023.02.04-01.05.28:491][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-01.05.28:493][  0]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.02.04-01.05.28:493][  0]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-01.05.28:493][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-01.05.28:493][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-01.05.28:742][  0]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.02.04-01.05.28:742][  0]LogWorldPartition: Display: WorldPartition initialize took 249 ms
[2023.02.04-01.05.28:770][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.04-01.05.28:830][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.36ms
[2023.02.04-01.05.28:830][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.04-01.05.28:831][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.262ms to complete.
[2023.02.04-01.05.28:831][  0]LogFileHelpers: Loading map 'FirstPersonMap' took 0.596
[2023.02.04-01.05.28:840][  0]LogUnrealEdMisc: Total Editor Startup Time, took 11.119
[2023.02.04-01.05.28:840][  0]LogShaderCompilers: Display: ================================================
[2023.02.04-01.05.28:840][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.04-01.05.28:840][  0]LogShaderCompilers: Display: Total job queries 10, among them cache hits 0 (0.00%)
[2023.02.04-01.05.28:840][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.02.04-01.05.28:840][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.00%
[2023.02.04-01.05.28:840][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.04-01.05.28:840][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.04-01.05.28:840][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.04-01.05.28:840][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.04-01.05.28:840][  0]LogShaderCompilers: Display: ================================================
[2023.02.04-01.05.29:015][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.04-01.05.29:015][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.04-01.05.29:015][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.04-01.05.29:015][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.04-01.05.29:015][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.02.04-01.05.29:051][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-01.05.29:057][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-01.05.29:060][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-01.05.29:064][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-01.05.29:302][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.02.04-01.05.29:303][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.02.04-01.05.29:303][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.02.04-01.05.29:303][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.02.04-01.05.29:304][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.02.04-01.05.29:305][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.04-01.05.29:305][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.04-01.05.29:305][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.04-01.05.29:306][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.04-01.05.29:306][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.04-01.05.29:444][  0]LogSlate: Took 0.000243 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.04-01.05.29:446][  0]LogSlate: Took 0.000167 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.04-01.05.29:456][  0]LogSlate: Took 0.004637 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.04-01.05.29:465][  0]LogSlate: Took 0.008270 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.04-01.05.29:539][  0]LogViewport: Scene viewport resized to 928x848, mode Windowed.
[2023.02.04-01.05.30:151][  0]LogStall: Startup...
[2023.02.04-01.05.30:155][  0]LogStall: Startup complete.
[2023.02.04-01.05.30:176][  0]LogLoad: (Engine Initialization) Total time: 12.45 seconds
[2023.02.04-01.05.30:176][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.02.04-01.05.30:290][  0]LogAssetRegistry: Asset discovery search completed in 9.2494 seconds
[2023.02.04-01.05.30:301][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000006 seconds (updated 0 objects)
[2023.02.04-01.05.30:310][  0]LogContentStreaming: Texture pool size now 800 MB
[2023.02.04-01.05.49:276][923]LogSlate: Window 'Source Control Login' being destroyed
[2023.02.04-01.06.11:176][188]LogSlate: Window 'Source Control Login' being destroyed
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Bridge/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Bridge/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Interchange/Runtime/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Interchange/Runtime/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/VirtualProduction/Takes/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/VirtualProduction/Takes/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Animation/IKRig/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Animation/IKRig/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/AudioSynesthesia/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/AudioSynesthesia/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/AudioWidgets/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/AudioWidgets/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/GeometryProcessing/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/GeometryProcessing/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/Metasound/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/Metasound/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Animation/ControlRig/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Animation/ControlRig/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Animation/ControlRigSpline/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Animation/ControlRigSpline/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/MeshModelingToolset/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/MeshModelingToolset/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/ResonanceAudio/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/ResonanceAudio/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/Synthesis/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/Synthesis/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/WaveTable/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Runtime/WaveTable/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Developer/AnimationSharing/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Developer/AnimationSharing/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Editor/BlueprintHeaderView/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Editor/BlueprintHeaderView/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Editor/ModelingToolsEditorMode/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Editor/ModelingToolsEditorMode/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Editor/SpeedTreeImporter/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Editor/SpeedTreeImporter/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Enterprise/DatasmithContent/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Enterprise/DatasmithContent/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Media/MediaCompositing/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Media/MediaCompositing/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
[2023.02.04-01.06.15:532][424]SourceControl: fatal: C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Media/MediaPlate/Content: 'C:/Program Files/Epic Games/UE_5.1/Engine/Plugins/Media/MediaPlate/Content' is outside repository at 'C:/Users/dmarc/Documents/Unreal Projects/DeskbotAssembly'
